 ALFAA_R, AMXL_R,BIMBOA_R,CEMEXCPO_R,FEMSAUBD_R,WALMEX_R
-2.665980177,-1.996708686,-0.472629861,-0.400435864,-0.330376593,-0.05214886
1.783579302,1.478750842,1.207622706,0.415732241,0.265958322,-0.486695284
0.122904603,-0.060017851,-0.13161973,-0.127805319,1.639912827,-0.159469442
1.142778097,0.902822309,1.662053226,-0.753876206,0.022164507,-1.387064678
-0.146954646,1.152410806,-0.844994299,0.837768476,0.152875595,0.158984467
3.449213842,2.231964154,0.096678464,0.482991037,0.925781983,1.557563224
0.228537291,0.8274568,1.81955774,0.499524102,0.506745273,-1.348185015
-0.264052018,-0.755148855,0.748433928,-1.176019055,0.147437039,0.7506153
0.841697797,-0.533260119,0.572758086,0.741740878,-0.63740175,-0.490501232
-1.264908663,-0.80917698,-0.331003333,0.456540026,-1.635398636,-0.306226818
1.412556692,0.481618123,-0.207280921,0.23901692,1.773333254,-0.622635952
1.865527847,0.821781949,-0.038297501,-0.042974159,-0.291920725,2.367768186
0.487136833,0.209054822,0.351914876,0.660666448,-0.387483203,0.139081105
0.153178486,2.294608438,0.29176366,0.257135369,-0.633438324,0.277900148
2.080930295,1.707720864,-0.601135819,0.490217681,-0.29749258,0.409222305
0.425708633,-1.58743422,1.225821927,-1.925387478,0.606152101,0.182526547
-0.463995942,0.150291764,-1.523881483,-0.534589687,-0.65564738,-0.035474853
-0.020927571,2.031356682,-0.904316002,0.917840446,0.865455142,0.879823731
0.954332811,0.644360268,-0.276812804,0.951461109,2.012813525,-0.006526237
-3.470969757,-1.05651606,-1.362000743,-0.129420359,0.383417663,-0.12408426
0.694725694,0.115300362,-0.692855666,0.242241279,0.629789233,-1.264041036
1.454791608,1.854235795,0.444208535,-0.267496349,0.754752504,-0.859809712
2.236388289,-0.423562367,1.613628997,0.192432238,0.391657188,0.327491608
0.483835713,0.060427733,1.623345483,-1.322208416,-0.539142112,0.226229321
-2.007649086,-0.33549125,-1.514091214,-0.766838075,0.009154185,-1.009061298
0.64898867,0.038231628,-0.522885994,-1.093111469,0.123096333,0.052341011
0.599544341,3.114975494,0.372859234,0.13609134,1.174458516,-1.320847967
-0.499221394,-0.491372443,-0.433684121,1.727952256,-0.384246224,-0.546803628
-1.08252046,-1.335054776,-1.24472776,-1.000262231,0.648472614,0.532847569
-0.550243381,-0.187873969,-0.396376673,1.404200277,-1.059479561,-0.65972998
-1.152056169,-0.078779348,0.037436994,0.086527988,0.331547478,-1.822947209
0.471390047,0.798641075,0.397372565,0.032932327,0.269364841,0.073292773
0.429695653,1.380124766,-0.639631085,-0.089839974,0.859224388,-1.673216051
0.108114799,0.044741137,0.626778618,0.051049157,-0.087000853,0.433931643
1.32658367,0.957760661,0.462702858,0.123447709,0.355244763,0.078470444
1.832851256,0.532261943,-0.632758633,-0.636655479,0.990618344,0.282293977
-0.850286297,0.236986398,-0.383059592,1.578729188,-1.350455016,0.017592791
1.648030906,1.073861142,1.34072841,1.112320711,0.551454443,1.584438704
-0.97704063,0.262688988,-1.573121476,1.202637124,-1.746252207,-0.593750218
1.268458769,0.910047462,-0.76399167,-0.030575079,0.877333874,0.141561557
0.212358168,0.647704453,-0.129012774,1.348730982,0.2345761,1.136219028
2.017815993,1.170050323,1.214298263,0.313182748,-1.0579355,1.422920491
-1.778499572,0.377231564,-2.427757209,-0.017850008,0.260211975,-0.371708929
0.896841411,-1.354600278,-0.425787086,-0.382675676,-1.505455281,0.67318222
-0.057162571,-1.004222176,-0.592246969,-0.045374745,-0.476539197,-0.555504884
-1.760241474,0.85434125,-1.476680295,-0.68143467,1.155568438,-0.735541515
1.143376095,1.955476471,0.471725516,1.048864403,-0.551937058,1.091081274
1.348456947,-0.305086992,-0.245735779,-0.900949683,0.967746008,-0.049524783
0.452194094,1.558722182,1.287677926,-0.54710152,1.397982275,-0.020902386
1.214131709,-0.237662736,0.999553814,0.080901053,1.4209609,-1.680844891
1.793773585,-0.496077289,0.702390619,1.585803801,-0.429044011,-1.092343166
1.379481042,1.107912984,-1.879535164,0.275932208,-0.758960683,0.206710307
-0.489689643,-0.526305065,-1.232790681,-0.406775219,-0.556108766,-0.45511963
-1.242729391,-1.211294034,2.004332006,-0.691619778,-0.1671811,0.610098227
0.039735125,0.373867771,1.520539576,0.8811506,0.396348567,0.401522619
1.667734147,0.994759334,1.341011364,-0.513355757,0.354612752,-0.069495127
-0.255098188,-1.118429066,0.611623807,-1.352527116,-0.886005222,0.169668439
0.216642004,0.696057971,-1.441122173,0.560916301,0.079334394,-0.094539906
-0.732701847,-0.558586313,0.387927174,-1.168281361,-0.623616313,1.001629358
-0.712106342,-0.345312535,0.021492641,1.111975832,-0.432186317,-0.160468572
0.482127095,-0.788218142,1.806000303,0.017390007,-0.50398773,-0.564296539
-0.31322755,-0.927032678,0.017782768,1.118209914,-0.61430755,-0.233533422
-0.738864081,-0.546502716,0.280155364,0.153619968,-1.390700953,0.530845606
0.121375755,1.078474449,0.231384882,0.289452756,0.771464149,0.574065213
-0.04294186,0.537982995,0.129939432,-0.160125073,0.957922198,-0.005812752
-0.046220789,2.893499961,-0.062709565,1.745739648,1.068988565,0.523756728
1.751305233,1.797784515,-1.009554897,-0.573420704,1.228632178,-0.719807428
-2.160244729,-1.239569877,0.354337737,-0.902263234,-0.843153682,0.858812527
0.09296189,0.526847444,-0.082797256,0.755820072,-0.052654954,0.922389269
0.292007381,2.521207767,-0.28365653,0.274167711,1.075605775,-0.51484179
1.808144414,1.98000988,0.270767497,2.171272613,0.431175954,-2.22889565
-1.725711834,-0.250453249,0.096863553,1.920232319,-1.100534524,-0.039205708
-0.942596793,-2.044680431,-0.184922637,-0.839214718,0.229295316,-0.01161754
2.018136621,1.339785058,1.127916163,0.267102242,0.315427454,0.604397513
-1.632632497,-0.685699347,0.083226943,-0.090131007,-0.713666869,1.458791084
1.005501074,1.094049755,-0.137961196,1.143180122,0.545816793,-0.259578574
-0.183650281,-0.606481055,2.353531996,-0.868496022,-0.907464518,0.756125878
0.216355119,0.286102359,0.13480343,0.060344267,0.457440425,1.735387877
-0.770748417,-0.96055929,-1.22286441,-1.274644788,0.487757327,1.309680677
1.542111185,0.705936988,0.51265682,0.564301177,0.442191706,0.590188038
-0.600962133,-0.148149048,-0.529027213,0.489659618,-0.175957473,-0.447243768
0.098710011,0.778111174,0.195676999,-0.823690673,0.24374756,0.447763569
-1.145239956,-1.636725437,0.261429104,0.179637147,-1.524797347,0.141003917
0.049183628,-1.824299973,0.907672865,-0.744943517,-0.674119559,-1.082570789
-2.542754485,-2.879188845,0.188730279,-1.18741393,-2.540312766,-0.130211949
0.383464031,-0.941993921,1.914490302,-0.194824599,-1.089504017,0.424747695
0.246023212,0.488248988,-0.095874959,0.147469298,-0.361304434,0.045266752
0.640548311,0.367966346,0.170199029,0.461072333,-0.706408898,1.871224275
0.630966839,1.698802924,-1.538907663,0.551793792,0.804344998,0.21553485
-0.332968937,0.049869363,-0.932083764,-1.001399462,0.180029687,-0.50588886
0.290366158,1.15983178,1.605651568,-0.242701844,-0.073917501,0.120848161
-0.109319001,-0.266988577,-0.897523452,0.114158408,0.120981052,-1.048821784
0.533686049,-0.210807072,-1.789981765,-0.14346511,-0.721461643,0.389079056
-1.162726117,-0.734513232,1.135909423,0.3150732,-1.378115319,-1.249772802
2.427344483,0.569049382,0.574169531,1.00356018,-0.676977034,-0.30251654
-0.887434821,-0.12026313,0.389755672,1.270578339,-1.268286952,0.008475071
1.674225537,0.568864334,0.32366442,-0.864521142,0.389921692,-0.914909546
-1.568080091,1.111396706,-0.483002626,-0.192024031,1.023356724,-0.83379887
2.478291481,0.613887951,-0.180978003,1.439292354,-0.261825375,0.925947008
1.478939813,-0.291378086,1.275769089,-0.916010502,-0.023662109,-1.28132549
1.341532418,0.141108284,-0.285301216,0.074283634,-0.732965739,-0.320006874
-0.842410434,0.242081181,1.367689179,-0.839351224,1.147132501,-0.222499814
1.038123756,0.132108849,-0.139580957,0.09079262,1.206926541,-0.483266417
0.711878676,-0.10698602,0.184768325,1.283700524,0.842189617,-0.490201665
-2.052743283,-0.969784692,-0.419461545,2.137630432,-0.528573495,-0.350518106
-1.245993717,-0.499812697,0.447627224,1.364670349,-1.374384862,-2.092894791
0.464589695,-0.139003004,0.119301311,-1.035566211,0.174692262,-0.276511592
-1.592060731,-0.437362935,-1.841027031,-0.254306842,-0.750313899,-1.807046662
-0.552796196,-2.112393088,0.245494598,-0.30869113,-0.102371592,1.22312567
0.384576456,-1.920409099,0.329468775,0.401618984,-0.225222168,-0.017907272
-0.537071168,0.595547707,-1.342718491,-0.586285603,0.076777531,0.075258537
-1.934175132,-1.137652782,-0.560750836,-0.950322005,-0.342735107,-1.016804185
-0.290554667,0.165325267,-0.194046649,-1.520635471,1.045853242,1.009076932
-1.454163868,-1.127785218,-1.525783559,-0.397202836,-0.328525287,0.988748291
2.137554852,1.235688845,0.939634087,1.364181095,1.24633387,0.128231885
1.2910588,1.259068212,1.869509912,-0.370720378,-0.276003654,1.569072138
1.095908135,-0.20951578,0.946369924,-0.540543157,1.377002201,1.005571606
-2.037449788,-1.035983696,-1.239440054,-1.459004646,-0.21175333,0.494030482
-0.535303768,2.072141802,0.507784786,0.102860883,0.04151286,-0.205795471
0.065371205,-0.993329453,0.052935197,-0.833037155,0.165323369,0.54903086
-0.99184702,-0.015621741,-0.495957062,0.124268098,1.349149034,-0.412978943
-1.087036617,-1.14282679,-0.200470932,-0.915595135,-0.899473705,-1.101234598
2.385097053,0.897049646,1.161535733,0.577286509,1.345423673,-0.233553493
0.205466344,-0.299902966,0.893115958,0.147112789,-0.244392168,-1.394877564
3.511540995,1.40947047,1.761591551,-1.054744467,0.368579965,-1.840701912
2.469597239,0.605099208,0.800447448,1.195557062,0.555231311,0.891765046
0.41264151,-0.15836987,-0.723668171,0.820142538,-0.981206197,1.626186408
-0.696223511,-1.51875219,0.855929118,0.059426824,-0.56737542,-1.238874162
2.17826604,1.627804382,0.529479094,0.491264018,-0.575256674,0.005553044
-1.79679632,-2.004887126,-0.093452953,0.768720904,-1.40308816,-1.761348429
-0.778110553,-1.195604109,0.132478252,-0.600054481,-0.70840455,0.771892532
0.640135209,-0.1957164,0.305487612,0.249898238,1.652522659,0.249873027
-0.88298082,0.653383277,0.90564606,-0.654257382,2.008891689,-0.199453737
1.718008734,0.531450181,-0.125269215,1.811533365,0.103286656,-0.221263253
-0.646009295,-0.138037659,-0.621137719,-1.22432074,-0.385685333,1.7707091
1.166663849,0.454361109,0.875282709,0.887712479,0.737496789,0.743007535
-0.572123524,0.694981622,-0.526677368,-0.020269832,0.569650902,-0.016178486
-0.393955078,0.244148135,0.387571495,-0.65232359,-1.580010093,1.608867276
-1.135034895,-2.069008342,-0.205551913,-0.364795652,-1.191780433,-0.565897947
-1.119787039,-0.633678247,-1.052784577,-0.471543297,0.625348955,-0.471299941
-0.822230281,-0.754027158,-0.715056428,-0.033563511,-0.09767135,0.161922146
-0.448477366,0.006323609,-0.34659826,0.366589648,1.181402674,-1.463752293
-1.732190184,-0.150753686,1.122004003,-1.560814209,0.564801115,0.146396137
1.707178614,1.523044634,0.409969297,-0.034656617,-0.881605395,0.440366211
0.395758364,-0.656330448,-0.06850208,0.576468173,0.238764523,0.384337686
0.548306716,-0.946783903,0.975912507,-0.069500184,0.289699026,0.064892728
-0.969997319,-1.324562629,0.634494975,-0.120563205,-0.818193494,0.459381876
-0.194032174,0.452888344,-1.12985431,0.029013448,-0.040006495,-0.733115965
1.641317287,-0.039897884,1.158828984,-0.534743634,-0.831091082,-1.032551684
-1.067248881,-1.322815014,-0.153538825,0.9886126,-1.341258285,-0.326400772
-0.136698054,0.711473477,-1.309141503,0.038026723,1.160276463,0.476677259
-1.310078291,-2.020115545,-0.328524505,-0.023113897,-0.017305944,-0.832401894
0.976134761,-1.099314067,2.090290221,0.405327026,-1.14236673,0.880602988
0.561180254,-0.208566248,0.805661098,-0.021349852,-0.577536222,-0.423669415
-1.656971517,1.116955407,0.204285968,0.551986736,-1.118887364,-1.104230493
-0.070530685,-0.823723756,0.386438862,-0.553657393,-1.313094301,-1.073186625
-1.194624264,-2.271113914,-2.41358742,-0.210944249,-1.510835866,-0.165799543
0.253975707,-1.271455038,-0.427517563,1.045734264,0.102495546,0.869995121
1.319089872,0.796287581,0.994547061,0.577380997,-0.822816314,0.989260835
-1.219007168,-0.365516414,0.327431118,-0.235550555,0.755246565,1.273661518
2.485486165,1.539005077,-0.055887243,0.996736118,1.730815694,-0.211336759
0.118060696,0.388151531,-1.194533241,0.021550688,0.598373066,0.72182579
0.035893176,1.592261544,0.495989637,0.228973576,0.964349546,0.148292434
-3.280995591,-0.410867531,-1.182798114,0.918709703,1.69027104,-0.787858926
-0.173258695,-0.050151922,0.289107113,0.685760108,-0.846087183,-1.030705659
0.09270642,0.232018123,1.695052453,0.063607788,-0.064821916,0.616271047
-0.548283969,0.214365541,-0.323544318,-0.489385231,-0.364150095,0.374408576
0.034002038,-0.059146432,-0.435021664,0.7591194,-0.221375089,0.411409447
2.168966831,2.759564046,-1.076016215,0.770407797,1.418224193,0.731611907
0.11485262,-0.526924786,0.194191337,0.195912673,-0.355965842,-1.010084826
1.5492303,-0.051539721,0.547317352,0.700020489,0.265091425,1.080095416
-0.494249062,-0.993311127,0.592943492,0.221106963,-0.092417886,-1.849890953
1.247477509,1.642086814,-1.390581339,0.207428101,0.108257934,0.895826907
-1.530316144,-0.225147761,-0.502452132,0.501007115,0.298726888,0.45551638
0.343962639,0.595626149,-0.18628593,0.540680511,1.081883244,1.363571436
0.278214452,-2.70140923,0.578998032,-0.381576806,-0.188988458,0.250768919
-2.772639339,-1.714770028,0.397891944,-0.439533739,-0.279120854,-0.758001137
-0.508718868,-0.805767881,1.230484598,1.05402483,-1.069695216,0.726971691
2.112566952,-0.753114733,-0.200063523,-0.759168396,-0.422535437,0.257932521
1.662313973,1.184446408,0.068054812,-0.070970335,0.01058197,0.228107646
0.746609822,-1.9206153,-0.287983247,0.158608711,-0.003252845,0.39884925
-1.0148763,-0.48411415,0.865082792,0.702762401,-0.594773711,-0.120182246
-0.298695633,0.713178826,-0.02923088,-0.852737229,0.653118735,2.130009022
-1.546835843,-1.551518276,-1.399038376,-0.961362021,0.499524969,-1.806419277
-0.552591554,0.245544906,-0.982410127,-1.131824219,0.726923969,1.261856025
-2.205562132,-1.661560778,-0.03097483,-0.322360192,-0.597791635,0.803083762
0.428049643,-0.562805378,-0.392567758,-0.769108435,0.699908254,-0.547063015
0.113320647,-0.016041103,-0.609520231,-0.98309218,-0.508993413,-0.011008126
-1.523783112,-0.373318208,0.054764307,0.55554163,-1.462749055,-1.167474255
0.654060359,0.385094179,-0.784558424,0.317073551,0.181226241,-1.573199778
1.412259055,1.29318113,1.852770574,0.298935916,0.325935716,1.179139683
-0.871402466,-0.918588734,-0.059833609,-0.577291428,0.101115571,-0.502685645
-0.641751042,0.471339226,-0.237727703,0.170072135,0.482843499,-0.735318677
0.457757858,-0.89449932,0.201021604,0.639121729,-0.640174053,1.141629537
-0.058136445,-0.970614862,0.316365566,-0.663665022,1.068867702,1.067131707
0.261251892,-0.260881596,-1.198000409,-0.015141287,-0.887912023,-1.328608497
-1.053909564,-0.413505987,-0.837776464,0.263171783,0.032196238,0.162929643
-1.352526244,-1.642342583,-0.161516757,-0.887079453,-1.443027066,0.686662579
0.377702556,-0.636781697,0.16893873,-0.063013944,0.900702684,-0.865170871
1.163745811,-0.556314799,0.707359064,0.860875933,-0.299921442,-1.230488481
-1.471665086,-0.157695664,-1.250661583,-2.42975835,1.142578738,0.702758926
-0.891379232,0.927488269,0.981246044,-0.142502405,-0.708145328,1.323477097
-0.382363468,-1.144044965,0.123489015,0.980002018,-0.272883327,0.552088006
-2.083209598,-2.175053515,-1.551786603,-1.162218015,0.72557928,-2.329339416
1.030852931,-0.183457406,-0.052846202,1.692277065,-0.168706591,-1.200194325
-0.130730908,-0.629308275,-0.890837679,-0.486293994,-1.009852018,0.463219041
-1.031168088,-0.848021813,-1.100130835,-0.007026581,-0.498645087,0.247143014
0.315921292,0.409459719,-0.355606246,0.255868119,-0.204100023,-0.046869087
0.361161522,0.664159585,0.24952124,-1.901458712,0.4187269,1.211785027
-0.083887718,-1.188971133,-0.185259819,-1.630578234,-0.184597634,0.223712608
0.787451369,-1.612692594,0.226141372,0.136565187,-0.137091986,1.159929182
-0.136984236,1.044823979,0.043642136,-0.426734782,0.164176063,-0.746774061
-1.107483415,0.000120194,0.912055025,0.202647161,0.095320786,1.58503256
1.084699865,-0.421490553,0.548918991,0.704385328,-0.559876017,0.170822458
0.720165261,0.842211361,-0.079758163,0.774056634,0.737896531,-1.186553122
-1.527293489,-1.073959888,-1.662533009,-0.656191572,-0.193067211,-0.197749102
-0.24966942,-0.178005998,-0.522865499,-0.252505388,-1.41984129,1.139352722
-2.529703317,-0.043397885,-0.518315142,0.21906035,0.590681913,-1.209731442
1.09516794,-0.281449754,-0.652104799,0.48259707,1.407663077,0.097803181
0.725166705,0.621668956,0.228901362,0.01297186,-0.237026542,1.472999581
2.11032218,2.557511694,-0.157848019,0.607161064,1.09939277,-1.534051346
0.339669495,-0.989980307,0.988775812,-1.312175603,0.792863638,0.837796615
1.089566473,-0.935524624,2.496046797,0.070986379,-1.249216762,-1.271168705
0.518586425,0.041539876,1.256467816,0.646669885,0.244956476,0.002891262
0.397829894,0.728524409,-0.117734339,0.464132194,0.189622657,0.173382005
-2.161731572,0.790085556,-0.503880419,-0.19501194,-0.341956136,-0.324736694
-0.54504682,-0.01160003,0.610158825,0.69321473,0.867535791,-1.297107215
-0.076773288,-0.148646206,0.171187189,1.194990231,-0.513435592,-0.787915251
0.964911068,2.231005335,0.906184428,0.217343035,0.130075399,0.934633212
0.08046732,0.958284194,1.403764772,0.766673399,0.60569771,-0.122163651
-0.484821999,1.744052823,-0.77708675,1.312087567,1.406907641,1.425167905
1.542559122,-0.418899382,0.685129249,0.698269075,-0.685881819,-0.705855219
-0.593364168,-0.530948227,-0.946098902,0.237147847,0.024416662,1.291083886
-1.854392558,-2.556546799,0.477154304,0.005152032,-0.170861632,0.26117956
0.97957922,0.384618052,0.601911384,0.704022255,-0.087822409,1.979631504
0.934477187,-0.077966911,0.557751393,-0.56425462,1.133382922,-0.387949297
-0.456892526,-0.353134242,-0.435381061,-0.727904149,-0.771452156,0.386495062
-1.179713127,-1.524574861,0.56460005,0.64596949,-1.102636689,-0.529571169
0.042906345,0.475120562,0.343353491,0.759161647,1.189569601,-0.091419532
1.643356985,0.234672728,0.328785973,-0.041665419,-0.233259994,0.559149195
-0.124801773,-1.116395287,0.544962356,-0.406665329,-0.768431323,1.887178704
1.131299174,0.060399693,1.152363172,2.299200955,-0.394481249,0.474802575
-1.322304919,-0.891730469,0.681235979,1.237730862,-0.014893512,-1.527881556
1.828915027,0.817262886,-0.295535035,0.631809664,0.61199845,-0.143089983
-0.123011518,-0.057073894,-1.262812489,1.016815086,-0.485493838,-1.074443018
1.952063284,1.836702251,-3.024679326,0.790652024,1.553959094,-0.53538326
-0.311943136,-0.985775021,0.839358282,-0.514169645,-1.046553998,0.241293155
1.098189527,0.889046509,0.638654703,-0.344200512,0.255828598,-0.195343254
0.614551926,0.104488814,-0.448989967,0.366744536,-1.774548324,0.970291224
0.772796372,-0.43192691,0.231712911,-0.859132721,-0.144190714,0.266408273
0.815816358,0.401311924,0.918762844,0.29753451,0.251850118,0.931099708
-0.926814644,0.748241901,-0.577828214,0.128012874,-0.198784745,0.886841597
-1.75542145,-1.929430922,-0.240151222,0.477644642,-0.781486709,-0.318394633
1.010131474,-0.892165421,-0.101176974,0.444303795,-0.475011298,0.158923925
-2.123295869,-0.249227809,-1.213262411,-1.189107565,0.447698699,-1.736293406
-1.228844048,1.155924157,0.508532886,0.432203874,-0.795510042,-1.182066872
-0.898668626,-2.380856397,-0.691241443,-0.372607996,-1.670904944,-0.717083078
-0.552035591,0.535139402,0.404711755,-1.38261983,1.174730263,1.115015814
-0.238509788,-1.152425039,-0.154823906,0.333760716,-0.559063816,0.886440481
0.470216507,0.171466541,-0.017023705,0.583989248,1.810754782,-0.920385833
-0.883166189,-0.272118215,1.140707754,1.544367415,-0.170192344,-0.418191235
-1.087904627,-0.092122088,-1.187881793,0.877932029,-0.285140055,-1.264617435
0.286596419,1.064037769,0.837087063,-1.451417657,1.136477684,-0.162229847
-1.565417487,0.993333622,-0.624658791,-0.619535204,0.667121509,0.783647595
-0.97830253,-2.203709737,0.609967158,0.379376484,-0.639900277,-1.037562034
0.175370618,1.171693112,-1.643630212,0.535278824,1.326221167,-0.324714693
-0.548112919,-0.387300203,-0.544251004,0.635878346,-1.526051423,0.762078653
0.681162706,0.976936487,-0.574921678,0.750381646,-1.414858112,-0.416414118
-0.079730737,-1.134980286,-1.179508212,0.487281679,-1.010727659,-0.842575603
1.91884869,0.59082042,0.083459581,0.260312071,0.950602817,-0.656830633
-0.514789949,-1.311115812,0.14881587,1.316152471,-1.500692983,0.897936492
-0.598639133,-2.101569044,0.982624694,-0.156945151,-1.55654201,0.260366437
1.156210838,-0.023549868,1.088657548,1.968034128,-1.147034375,-1.510181836
0.035976775,0.041965359,-1.207891109,-0.749488079,0.742389692,-0.981525127
-1.820050736,-1.890238744,-1.335759694,-0.783995281,-0.862923977,-0.813812066
1.524752801,0.250931944,-0.329688254,0.15744356,-1.548796569,-0.119189241
0.874889773,-0.808830264,-0.118942044,0.196781639,-0.721201423,-0.694046479
-0.210202879,0.95235398,0.110219238,-0.384395597,0.209367743,0.583510045
-0.380055864,1.359872387,-1.175404002,-0.658190841,1.488969685,-0.8309757
-0.082088595,-1.2433256,-0.0710159,0.060488053,-0.398960527,0.961771691
0.313609095,2.540421356,-0.751066343,0.056203952,-0.283586819,1.346690904
-0.317854483,-0.513435869,0.248287439,-0.204103178,-0.967482119,-2.142984454
-0.996163491,0.82466261,1.032661333,-0.38508877,-0.099874605,-0.158048787
0.254160869,-2.189290617,-1.123702012,2.098953415,-1.513467046,-2.091243603
-0.705855978,-0.780597156,-0.402909318,0.033110219,-0.296135623,0.014994555
-1.293021815,-0.445976745,-0.524635616,-1.024924604,-0.481354562,0.618931272
-1.080811266,-1.041974586,-0.437418257,-1.992067693,-0.450043322,0.55382176
1.34354612,0.348739989,1.270113565,-0.102030598,-1.309893389,-0.334003238
1.876918866,1.565886282,-1.600604738,0.250567694,0.561593794,0.901485638
-0.295493175,1.191128152,0.59633764,1.240051444,0.545024037,-0.119127047
0.246768916,-1.168451537,-0.132169689,0.114876243,-0.13774605,0.799416405
-0.57680945,-1.12640144,1.292749021,-0.789953164,-1.203575838,0.031757814
-1.071899773,-1.355220267,-0.500739708,-0.192966131,-0.034418559,0.559943306
-1.235735271,0.106287804,-0.616286245,-0.813321458,-0.772447304,-0.471716769
0.458017141,-1.595447564,-0.484169562,-0.8081069,0.398477555,-0.620786664
1.018711633,-0.105658483,-0.831832428,-0.280088899,-0.483233037,1.147830905
2.166040497,1.473804861,0.766413276,0.41880759,0.221318935,0.354274221
1.601260258,0.645680806,0.15085407,0.159483274,0.664559316,-0.669649167
-1.054209868,-0.287027111,-0.807237883,0.717163721,0.395260176,-1.404493062
0.088099423,0.501590698,1.296436145,0.252834694,0.082678843,-0.304234534
0.219167127,-0.790067321,-0.631327971,0.058124283,0.301425439,0.413557126
1.235154463,0.239692457,0.39560248,-0.114115755,-0.719642507,0.23083925
-0.612987181,-0.596905284,-0.499700354,-0.622521138,0.737369585,-0.273542815
0.081317733,0.002998346,-0.700496011,3.173732763,-0.31879134,-1.064344706
3.28526431,0.379557771,1.651568976,0.673694468,-1.456216051,0.94647374
0.509793097,0.972161062,0.594664336,0.111786676,-0.729448393,0.007648304
1.373959015,0.469111754,0.686092712,-0.135371943,-0.495276385,0.829387933
0.000270558,-0.99598923,-1.309674973,-0.950130098,-1.331332048,-0.943491728
-0.403344752,-0.738655649,1.202794916,0.307799563,-0.650995012,1.57122781
-2.411279605,-1.438579856,0.298020976,0.221641075,-0.910556668,-0.754686111
0.407414408,-0.186754194,0.958650787,-0.142178687,-0.35535814,0.181639783
-1.557742783,-0.934403794,0.102748196,-0.951161132,-1.59473043,1.825673547
3.790541051,2.2994406,-0.050529241,0.974697188,0.610630404,-0.716306922
1.156858752,0.717438246,-0.587252756,1.0279481,1.040439348,0.103182422
0.084775825,-0.462837863,0.038544587,1.4640112,0.037912232,0.48399315
-0.185356135,1.446915574,-0.390556083,0.548063164,0.493329666,-0.064435142
0.491596705,-0.785786182,-0.989906328,-1.000124323,-0.500936226,0.481762306
-2.811375616,-0.890755562,-0.652017653,1.091644293,-1.703354271,-0.683575741
-3.40658295,-2.686176809,-1.127795443,-0.138836848,-1.493413064,2.215831622
1.9570618,0.403305976,-0.284843017,1.261660647,-0.032491198,-0.029535903
0.32457684,0.262028629,1.079159405,0.362949324,0.248790561,1.828704227
0.838348642,-0.501272286,-0.292637869,-0.84586341,0.602079435,0.138768424
-1.833864217,-1.289966248,-1.143135785,-0.761963401,-1.492728982,-0.716356015
-1.953598368,-1.091544283,-2.65009034,-0.514267086,0.016620455,0.158707298
0.773114924,-0.322056928,-0.695560426,0.627397418,1.386768713,-1.140656773
-1.256000671,-1.251123206,-0.853734702,-0.292243538,0.671748037,-1.105139157
-0.124506905,-0.944985756,-0.28112168,-0.325891637,-0.392170428,-0.472156435
-1.662606657,-0.552628341,0.586884066,0.441255875,0.528067839,0.010936027
-0.008166648,-0.467637444,-0.956339064,0.143611555,-0.758797455,-0.04649847
0.544987724,-0.743620277,-0.149914732,0.104828615,0.096257237,0.47529683
-0.751836429,0.38210014,0.178325085,1.243984224,-0.517624297,0.642645629
1.302045856,-1.669610433,0.062865198,0.017034816,0.068419067,0.318118291
-0.576132503,0.460046767,-1.325854653,-0.31891781,0.170229627,-0.388685792
0.084385123,-0.496261774,-0.460182765,0.207493445,-0.321651319,1.379957784
0.316852703,0.669969807,-0.456958414,-0.302960611,-0.492657887,0.96482751
-0.034085645,0.354437185,1.452330422,0.465023892,-0.284672506,0.943426066
0.167835563,0.722886749,-0.440036084,-0.715279599,1.168015347,0.79010998
-0.465581276,-0.025345388,1.272334007,2.029562658,-0.273422076,0.821138418
1.342997459,0.177091497,0.247162211,-0.257308557,-0.008217459,1.078920605
0.507171919,2.201336906,0.421912569,0.067222283,0.261851886,0.514643581
-0.699120854,0.434998653,1.424567058,-0.202415979,1.466352047,-1.504302511
-0.811541955,-0.657877796,0.442444291,-0.428273331,-0.260984648,1.588805289
0.524546621,-0.168476427,-0.026592632,-0.030343652,-1.925734439,1.215509403
-2.825905211,-2.426059589,0.553564958,-0.413589391,-0.959166711,-1.157077349
-0.427013581,0.295869399,0.267818669,0.352112468,-1.247336531,1.290652236
3.028706845,1.823343871,0.132859856,2.20876144,0.83803595,0.752715508
-2.261191164,-0.436470791,-0.628736751,-1.279620533,0.662144474,-0.601953286
-0.43006892,0.210963128,0.836542169,-0.259223899,0.440451194,0.667779042
-0.776415064,0.096582305,-1.763544031,-1.024782192,1.717147432,-0.678277932
1.608417972,0.476584523,-0.494705092,0.021953373,1.330385732,-0.65495818
0.880498553,-0.662941567,-0.115098217,0.444692989,-0.452818218,-0.304957122
-0.035593769,-0.528592681,0.079639717,0.269680798,-0.891559433,-1.034072233
1.150148877,-0.100001372,1.016525292,0.208707346,-0.747959743,0.595047097
-0.117506927,-1.412087684,0.38191974,-1.557648003,0.401697216,0.689766242
0.387684888,-2.174253775,0.304532612,-0.018732987,-1.425670832,-0.633149984
0.912227976,1.519641242,1.436781733,-0.834961093,-0.424954197,-0.545380067
0.067187772,0.561248259,0.037191727,-1.095860635,1.259844137,-0.756498538
